ANNEE,COM_FIN,COM_INI,LIB_COM_FIN,LIB_COM_INI,TYPE
2019,14505,14150,Placy,Cesny-les-Sources,F
2019,14703,14150,Tournebu,Cesny-les-Sources,F
2019,14185,14514,Coudray-Rabut,Pont-l'Évêque,F
2019,14514,14514,Pont-l'Évêque,Pont-l'Évêque,F
2019,14339,14538,Hubert-Folie,Castine-en-Plaine,F
2019,14538,14538,Rocquancourt,Castine-en-Plaine,F
2019,14691,14538,Tilly-la-Campagne,Castine-en-Plaine,F
2019,14294,14554,Garcelles-Secqueville,Le Castelet,F
2019,14554,14554,Saint-Aignan-de-Cramesnil,Le Castelet,F
2019,14307,14713,Goupillières,Montillières-sur-Orne,F
2019,14713,14713,Trois-Monts,Montillières-sur-Orne,F
2019,15027,15027,Calvinet,Puycapel,F
2019,15136,15027,Mourjou,Puycapel,F
2019,16005,16005,Aigre,Aigre,F
2019,16411,16005,Villejésus,Aigre,F
2019,16046,16046,Côteaux du Blanzacais,Coteaux-du-Blanzacais,F
2019,16332,16046,Saint-Léger,Coteaux-du-Blanzacais,F
2019,16110,16110,Courcôme,Courcôme,F
2019,16391,16110,Tuzie,Courcôme,F
2019,16410,16110,Villegats,Courcôme,F
2019,16153,16153,Gondeville,Mainxe-Gondeville,F
2019,16202,16153,Mainxe,Mainxe-Gondeville,F
2019,16149,16192,Genouillac,Terres-de-Haute-Charente,F
2019,16192,16192,Roumazières-Loubert,Terres-de-Haute-Charente,F
2019,16214,16192,Mazières,Terres-de-Haute-Charente,F
2019,16259,16192,La Péruse,Terres-de-Haute-Charente,F
2019,16376,16192,Suris,Terres-de-Haute-Charente,F
2019,16281,16281,La Rochefoucauld,La Rochefoucauld-en-Angoumois,F
2019,16344,16281,Saint-Projet-Saint-Constant,La Rochefoucauld-en-Angoumois,F
2019,16156,16286,Gourville,Rouillac,F
2019,16286,16286,Rouillac,Rouillac,F
2019,16017,16339,Anville,Val-d'Auge,F
2019,16051,16339,Bonneville,Val-d'Auge,F
2019,16228,16339,Montigné,Val-d'Auge,F
2019,16339,16339,Auge-Saint-Médard,Val-d'Auge,F
2019,16274,16406,Rancogne,Moulins-sur-Tardoire,F
2019,16406,16406,Vilhonneur,Moulins-sur-Tardoire,F
2019,17189,17219,Hiers-Brouage,Marennes-Hiers-Brouage,F
2019,17219,17219,Marennes,Marennes-Hiers-Brouage,F
2019,17272,17340,Péré,Saint-Pierre-La-Noue,F
2019,17340,17340,Saint-Germain-de-Marencennes,Saint-Pierre-La-Noue,F
2019,17169,17344,La Frédière,Saint-Hilaire-de-Villefranche,F
2019,17344,17344,Saint-Hilaire-de-Villefranche,Saint-Hilaire-de-Villefranche,F
2019,18023,18023,Baugy,Baugy,F
2019,18123,18023,Laverdines,Baugy,F
2019,18239,18023,Saligny-le-Vif,Baugy,F
2019,18073,18073,Corquoy,Corquoy,F
2019,18222,18073,Sainte-Lunaise,Corquoy,F
2019,19019,19019,Beaulieu-sur-Dordogne,Beaulieu-sur-Dordogne,F
2019,19032,19019,Brivezac,Beaulieu-sur-Dordogne,F
2019,19098,19098,Lagarde-Enval,Lagarde-Marc-la-Tour,F
2019,19127,19098,Marc-la-Tour,Lagarde-Marc-la-Tour,F
2019,19101,19101,Laguenne,Laguenne-sur-Avalouze,F
2019,19185,19101,Saint-Bonnet-Avalouze,Laguenne-sur-Avalouze,F
2019,21178,21178,Clémencey,Valforêt,F
2019,21513,21178,Quemigny-Poisot,Valforêt,F
2019,21073,21272,Bierre-lès-Semur,Le Val-Larrey,F
2019,21272,21272,Flée,Le Val-Larrey,F
2019,21352,21352,Longeault,Longeault-Pluvault,F
2019,21486,21352,Pluvault,Longeault-Pluvault,F
2019,21621,21623,Tart-l'Abbaye,Tart,F
2019,21623,21623,Tart-le-Haut,Tart,F
2019,22093,22093,Lamballe,Lamballe-Armor,F
2019,22154,22093,Morieux,Lamballe-Armor,F
2019,22173,22093,Planguenoual,Lamballe-Armor,F
2019,22038,22206,Châtelaudren,Châtelaudren-Plouagat,F
2019,22206,22206,Plouagat,Châtelaudren-Plouagat,F
2019,22100,22219,Langast,Plouguenast-Langast,F
2019,22219,22219,Plouguenast,Plouguenast-Langast,F
2019,22078,22264,Hengoat,La Roche-Jaudy,F
2019,22247,22264,Pommerit-Jaudy,La Roche-Jaudy,F
2019,22253,22264,Pouldouran,La Roche-Jaudy,F
2019,22264,22264,La Roche-Derrien,La Roche-Jaudy,F
2019,23109,23109,Linard,Linard-Malval,F
2019,23121,23109,Malval,Linard-Malval,F
2019,23126,23189,Masbaraud-Mérignat,Saint-Dizier-Masbaraud,F
2019,23189,23189,Saint-Dizier-Leyrenne,Saint-Dizier-Masbaraud,F
2019,24064,24064,Brantôme en Périgord,Brantôme en Périgord,F
2019,24079,24064,Cantillac,Brantôme en Périgord,F
2019,24170,24064,Eyvirat,Brantôme en Périgord,F
2019,24198,24064,La Gonterie-Boulouneix,Brantôme en Périgord,F
2019,24391,24064,Saint-Crépin-de-Richemont,Brantôme en Périgord,F
2019,24530,24064,Sencenac-Puy-de-Fourches,Brantôme en Périgord,F
2019,24561,24064,Valeuil,Brantôme en Périgord,F
2019,24172,24172,Les Eyzies-de-Tayac-Sireuil,Les Eyzies,F
2019,24249,24172,Manaurie,Les Eyzies,F
2019,24389,24172,Saint-Cirq,Les Eyzies,F
2019,24233,24259,Laveyssière,Eyraud-Crempse-Maurens,F
2019,24259,24259,Maurens,Eyraud-Crempse-Maurens,F
2019,24427,24259,Saint-Jean-d'Eyraud,Eyraud-Crempse-Maurens,F
2019,24431,24259,Saint-Julien-de-Crempse,Eyraud-Crempse-Maurens,F
2019,24127,24364,Coly,Coly-Saint-Amand,F
2019,24364,24364,Saint-Amand-de-Coly,Coly-Saint-Amand,F
2019,24402,24423,Sainte-Eulalie-d'Eymet,Saint-Julien-Innocence-Eulalie,F
2019,24423,24423,Sainte-Innocence,Saint-Julien-Innocence-Eulalie,F
2019,24433,24423,Saint-Julien-d'Eymet,Saint-Julien-Innocence-Eulalie,F
2019,24181,24534,Flaugeac,Sigoulès-et-Flaugeac,F
2019,24534,24534,Sigoulès,Sigoulès-et-Flaugeac,F
2019,25140,25156,Chaux-lès-Clerval,Pays-de-Clerval,F
2019,25156,25156,Pays de Clerval,Pays-de-Clerval,F
2019,25027,25245,Arguel,Fontain,F
2019,25245,25245,Fontain,Fontain,F
2019,25250,25558,Foucherans,Tarcenay-Foucherans,F
2019,25558,25558,Tarcenay,Tarcenay-Foucherans,F
2019,26086,26086,Châtillon-en-Diois,Châtillon-en-Diois,F
2019,26354,26086,Treschenu-Creyers,Châtillon-en-Diois,F
2019,26184,26210,Miribel,Valherbasse,F
2019,26210,26210,Montrigaud,Valherbasse,F
2019,26297,26210,Saint-Bonnet-de-Valclérieux,Valherbasse,F
2019,27070,27070,Boisemont,Frenelles-en-Vexin,F
2019,27175,27070,Corny,Frenelles-en-Vexin,F
2019,27270,27070,Fresne-l'Archevêque,Frenelles-en-Vexin,F
2019,27198,27198,Mesnils-sur-Iton,Mesnils-sur-Iton,F
2019,27297,27198,Grandvilliers,Mesnils-sur-Iton,F
2019,27416,27198,Buis-sur-Damville,Mesnils-sur-Iton,F
2019,27491,27198,Roman,Mesnils-sur-Iton,F
2019,27263,27263,Fourmetot,Le Perrey,F
2019,27581,27263,Saint-Ouen-des-Champs,Le Perrey,F
2019,27607,27263,Saint-Thurien,Le Perrey,F
2019,27516,27516,Saint-Aubin-le-Vertueux,Treis-Sants-en-Ouche,F
2019,27523,27516,Saint-Clair-d'Arcey,Treis-Sants-en-Ouche,F
2019,27600,27516,Saint-Quentin-des-Isles,Treis-Sants-en-Ouche,F
2019,27541,27541,Saint-Georges-du-Mesnil,Le Mesnil-Saint-Jean,F
2019,27551,27541,Saint-Jean-de-la-Léqueraye,Le Mesnil-Saint-Jean,F
2019,27143,27685,Champignolles,La Vieille-Lyre,F
2019,27685,27685,La Vieille-Lyre,La Vieille-Lyre,F
2019,28018,28018,Authon-du-Perche,Authon-du-Perche,F
2019,28376,28018,Soizé,Authon-du-Perche,F
2019,28002,28199,Allaines-Mervilliers,Janville-en-Beauce,F
2019,28199,28199,Janville,Janville-en-Beauce,F
2019,28311,28199,Le Puiset,Janville-en-Beauce,F
2019,28063,28236,Brunelles,Arcisses,F
2019,28112,28236,Coudreceau,Arcisses,F
2019,28236,28236,Margon,Arcisses,F
2019,28165,28331,Frétigny,Saintigny,F
2019,28331,28331,Saint-Denis-d'Authou,Saintigny,F
2019,28205,28334,Lanneray,Saint-Denis-Lanneray,F
2019,28334,28334,Saint-Denis-les-Ponts,Saint-Denis-Lanneray,F
2019,28406,28406,Eole-en-Beauce,Éole-en-Beauce,F
2019,28412,28406,Villeau,Éole-en-Beauce,F
2019,29199,29199,Plouigneau,Plouigneau,F
2019,29219,29199,Le Ponthou,Plouigneau,F
2019,29129,29227,Locmaria-Berrien,Poullaouen,F
2019,29227,29227,Poullaouen,Poullaouen,F
2019,30052,30052,Bréau-et-Salagosse,Bréau-Mars,F
2019,30157,30052,Mars,Bréau-Mars,F
2019,30190,30339,Notre-Dame-de-la-Rouvière,Val-d'Aigoual,F
2019,30339,30339,Valleraugue,Val-d'Aigoual,F
2019,31298,31471,Lez,Saint-Béat-Lez,F
2019,31471,31471,Saint-Béat,Saint-Béat-Lez,F
2019,32074,32344,Cannet,Riscle,F
2019,32344,32344,Riscle,Riscle,F
2019,33008,33008,Arbis,Porte-de-Benauge,F
2019,33092,33008,Cantois,Porte-de-Benauge,F
2019,33055,33055,Blaignan,Blaignan-Prignac,F
2019,33338,33055,Prignac-en-Médoc,Blaignan-Prignac,F
2019,33267,33380,Marcillac,Val-de-Livenne,F
2019,33380,33380,Saint-Caprais-de-Blaye,Val-de-Livenne,F
2019,34246,34246,Saint-Christol,Entre-Vignes,F
2019,34330,34246,Vérargues,Entre-Vignes,F
2019,35004,35004,Antrain,Val-Couesnon,F
2019,35113,35004,La Fontenelle,Val-Couesnon,F
2019,35303,35004,Saint-Ouen-la-Rouërie,Val-Couesnon,F
2019,35341,35004,Tremblay,Val-Couesnon,F
2019,35100,35163,Dompierre-du-Chemin,Luitré-Dompierre,F
2019,35163,35163,Luitré,Luitré-Dompierre,F
2019,35184,35184,Montauban-de-Bretagne,Montauban-de-Bretagne,F
2019,35301,35184,Saint-M'Hervon,Montauban-de-Bretagne,F
2019,35053,35220,Chancé,Piré-Chancé,F
2019,35220,35220,Piré-sur-Seiche,Piré-Chancé,F
2019,35269,35282,Saint-Georges-de-Chesné,Rives-du-Couesnon,F
2019,35282,35282,Saint-Jean-sur-Couesnon,Rives-du-Couesnon,F
2019,35293,35282,Saint-Marc-sur-Couesnon,Rives-du-Couesnon,F
2019,35348,35282,Vendel,Rives-du-Couesnon,F
2019,35011,35292,Baillé,Saint-Marc-le-Blanc,F
2019,35292,35292,Saint-Marc-le-Blanc,Saint-Marc-le-Blanc,F
2019,35147,35308,Lanhélin,Mesnil-Roc'h,F
2019,35308,35308,Saint-Pierre-de-Plesguen,Mesnil-Roc'h,F
2019,35344,35308,Tressé,Mesnil-Roc'h,F
2019,36093,36093,Levroux,Levroux,F
2019,36206,36093,Saint-Pierre-de-Lamps,Levroux,F
2019,36072,36244,Faverolles-en-Berry,Villentrois-Faverolles-en-Berry,F
2019,36244,36244,Villentrois,Villentrois-Faverolles-en-Berry,F
2019,38073,38073,Chantelouve,Chantepérier,F
2019,38302,38073,Le Périer,Chantepérier,F
2019,38163,38163,La Ferrière,Le Haut-Bréda,F
2019,38306,38163,Pinsot,Le Haut-Bréda,F
2019,38025,38284,Balbins,Ornacieux-Balbins,F
2019,38284,38284,Ornacieux,Ornacieux-Balbins,F
2019,38367,38395,Saint-Bernard,Plateau-des-Petites-Roches,F
2019,38395,38395,Saint-Hilaire,Plateau-des-Petites-Roches,F
2019,38435,38395,Saint-Pancrasse,Plateau-des-Petites-Roches,F
2019,38016,38479,Arzay,Porte-des-Bonnevaux,F
2019,38121,38479,Commelle,Porte-des-Bonnevaux,F
2019,38274,38479,Nantoin,Porte-des-Bonnevaux,F
2019,38479,38479,Semons,Porte-des-Bonnevaux,F
2019,38293,38560,Panissage,Val-de-Virieu,F
2019,38560,38560,Virieu,Val-de-Virieu,F
2019,39043,39043,Beaufort,Beaufort-Orbagna,F
2019,39395,39043,Orbagna,Beaufort-Orbagna,F
2019,39130,39130,Nanchez,Nanchez,F
2019,39417,39130,Les Piards,Nanchez,F
2019,39562,39130,Villard-sur-Bienne,Nanchez,F
2019,39089,39137,Cézia,Saint-Hymetière-sur-Valouse,F
2019,39137,39137,Chemilla,Saint-Hymetière-sur-Valouse,F
2019,39287,39137,Lavans-sur-Valouse,Saint-Hymetière-sur-Valouse,F
2019,39483,39137,Saint-Hymetière,Saint-Hymetière-sur-Valouse,F
2019,39190,39190,Dampierre,Dampierre,F
2019,39414,39190,Le Petit-Mercey,Dampierre,F
2019,39075,39199,Bréry,Domblans,F
2019,39199,39199,Domblans,Domblans,F
2019,39115,39258,Château-des-Prés,Grande-Rivière Château,F
2019,39258,39258,Grande-Rivière,Grande-Rivière Château,F
2019,39286,39286,Lavans-lès-Saint-Claude,Lavans-lès-Saint-Claude,F
2019,39440,39286,Pratz,Lavans-lès-Saint-Claude,F
2019,39113,39339,Chassal,Chassal-Molinges,F
2019,39339,39339,Molinges,Chassal-Molinges,F
2019,39378,39378,Les Trois Châteaux,Les Trois Châteaux,F
2019,39484,39378,Saint-Jean-d'Étreux,Les Trois Châteaux,F
2019,40009,40197,Arjuzanx,Morcenx-la-Nouvelle,F
2019,40107,40197,Garrosse,Morcenx-la-Nouvelle,F
2019,40197,40197,Morcenx,Morcenx-la-Nouvelle,F
2019,40302,40197,Sindères,Morcenx-la-Nouvelle,F
2019,41059,41059,Contres,Le Controis-en-Sologne,F
2019,41082,41059,Feings,Le Controis-en-Sologne,F
2019,41092,41059,Fougères-sur-Bièvre,Le Controis-en-Sologne,F
2019,41170,41059,Ouchamps,Le Controis-en-Sologne,F
2019,41257,41059,Thenay,Le Controis-en-Sologne,F
2019,41070,41070,Couture-sur-Loir,Vallée-de-Ronsard,F
2019,41263,41070,Tréhet,Vallée-de-Ronsard,F
2019,42245,42245,Saint-Julien-la-Vêtre,Vêtre-sur-Anzon,F
2019,42291,42245,Saint-Thurin,Vêtre-sur-Anzon,F
2019,42004,42268,Amions,Vézelin-sur-Loire,F
2019,42082,42268,Dancé,Vézelin-sur-Loire,F
2019,42268,42268,Saint-Paul-de-Vézelin,Vézelin-sur-Loire,F
2019,44003,44003,Ancenis,Ancenis-Saint-Géréon,F
2019,44160,44003,Saint-Géréon,Ancenis-Saint-Géréon,F
2019,46033,46033,Le Boulvé,Porte-du-Quercy,F
2019,46099,46033,Fargues,Porte-du-Quercy,F
2019,46278,46033,Saint-Matré,Porte-du-Quercy,F
2019,46300,46033,Saux,Porte-du-Quercy,F
2019,46083,46083,Cressensac,Cressensac-Sarrazac,F
2019,46298,46083,Sarrazac,Cressensac-Sarrazac,F
2019,46067,46232,Cazillac,Le Vignon-en-Quercy,F
2019,46232,46232,Les Quatre-Routes-du-Lot,Le Vignon-en-Quercy,F
2019,46014,46263,Bagat-en-Quercy,Barguelonne-en-Quercy,F
2019,46263,46263,Saint-Daunès,Barguelonne-en-Quercy,F
2019,46285,46263,Saint-Pantaléon,Barguelonne-en-Quercy,F
2019,48038,48038,Chambon-le-Château,Bel-Air-Val-d'Ance,F
2019,48184,48038,Saint-Symphorien,Bel-Air-Val-d'Ance,F
2019,48078,48126,Lachamp,Lachamp-Ribennes,F
2019,48126,48126,Ribennes,Lachamp-Ribennes,F
2019,48057,48127,Estables,Monts-de-Randon,F
2019,48127,48127,Rieutort-de-Randon,Monts-de-Randon,F
2019,48133,48127,Saint-Amans,Monts-de-Randon,F
2019,48189,48127,Servières,Monts-de-Randon,F
2019,48197,48127,La Villedieu,Monts-de-Randon,F
2019,49046,49060,Brézé,Bellevigne-les-Châteaux,F
2019,49060,49060,Chacé,Bellevigne-les-Châteaux,F
2019,49274,49060,Saint-Cyr-en-Bourg,Bellevigne-les-Châteaux,F
2019,49065,49080,Les Hauts d'Anjou,Les Hauts-d'Anjou,F
2019,49080,49080,Châteauneuf-sur-Sarthe,Les Hauts-d'Anjou,F
2019,49159,49174,Huillé,Huillé-Lézigné,F
2019,49174,49174,Lézigné,Huillé-Lézigné,F
2019,49289,49298,Saint-Jean-de-Linières,Saint-Léger-de-Linières,F
2019,49298,49298,Saint-Léger-des-Bois,Saint-Léger-de-Linières,F
2019,49337,49377,Soucelles,Rives-du-Loir-en-Anjou,F
2019,49377,49377,Villevêque,Rives-du-Loir-en-Anjou,F
2019,50025,50025,Avranches,Avranches,F
2019,50516,50025,Saint-Martin-des-Champs,Avranches,F
2019,50089,50099,Brucheville,Carentan-les-Marais,F
2019,50099,50099,Carentan les Marais,Carentan-les-Marais,F
2019,50107,50099,Catz,Carentan-les-Marais,F
2019,50348,50099,Montmartin-en-Graignes,Carentan-les-Marais,F
2019,50485,50099,Saint-Hilaire-Petitville,Carentan-les-Marais,F
2019,50636,50099,Vierville,Carentan-les-Marais,F
2019,50197,50197,Gavray,Gavray-sur-Sienne,F
2019,50301,50197,Le Mesnil-Amand,Gavray-sur-Sienne,F
2019,50320,50197,Le Mesnil-Rogues,Gavray-sur-Sienne,F
2019,50583,50197,Sourdeval-les-Bois,Gavray-sur-Sienne,F
2019,50014,50215,Anneville-sur-Mer,Gouville-sur-Mer,F
2019,50215,50215,Gouville sur Mer,Gouville-sur-Mer,F
2019,50354,50215,Montsurvent,Gouville-sur-Mer,F
2019,50573,50215,Servigny,Gouville-sur-Mer,F
2019,50160,50412,Denneville,Port-Bail-sur-Mer,F
2019,50412,50412,Portbail,Port-Bail-sur-Mer,F
2019,50503,50412,Saint-Lô-d'Ourville,Port-Bail-sur-Mer,F
2019,50358,50417,Morsalines,Quettehou,F
2019,50417,50417,Quettehou,Quettehou,F
2019,50140,50419,Contrières,Quettreville-sur-Sienne,F
2019,50223,50419,Guéhébert,Quettreville-sur-Sienne,F
2019,50244,50419,Hérenguerville,Quettreville-sur-Sienne,F
2019,50419,50419,Quettreville-sur-Sienne,Quettreville-sur-Sienne,F
2019,50605,50419,Trelly,Quettreville-sur-Sienne,F
2019,50103,50523,Carquebut,Sainte-Mère-Église,F
2019,50427,50523,Ravenoville,Sainte-Mère-Église,F
2019,50523,50523,Sainte-Mère-Église,Sainte-Mère-Église,F
2019,50313,50546,Le Mesnil-Herman,Bourgvallées,F
2019,50546,50546,Bourgvallées,Bourgvallées,F
2019,50581,50546,Soulles,Bourgvallées,F
2019,50007,50550,Ancteville,Saint-Sauveur-Villages,F
2019,50308,50550,Le Mesnilbus,Saint-Sauveur-Villages,F
2019,50438,50550,La Ronde-Haye,Saint-Sauveur-Villages,F
2019,50449,50550,Saint-Aubin-du-Perron,Saint-Sauveur-Villages,F
2019,50524,50550,Saint-Michel-de-la-Pierre,Saint-Sauveur-Villages,F
2019,50550,50550,Saint-Sauveur-Lendelin,Saint-Sauveur-Villages,F
2019,50622,50550,Vaudrimesnil,Saint-Sauveur-Villages,F
2019,50206,50597,La Gohannière,Tirepied-sur-Sée,F
2019,50597,50597,Tirepied,Tirepied-sur-Sée,F
2019,52064,52064,Bourmont-entre-Meuse-et-Mouzon,Bourmont-entre-Meuse-et-Mouzon,F
2019,52225,52064,Goncourt,Bourmont-entre-Meuse-et-Mouzon,F
2019,53006,53029,Argenton-Notre-Dame,Bierné-les-Villages,F
2019,53029,53029,Bierné,Bierné-les-Villages,F
2019,53231,53029,Saint-Laurent-des-Mortiers,Bierné-les-Villages,F
2019,53241,53029,Saint-Michel-de-Feins,Bierné-les-Villages,F
2019,53014,53062,Azé,Château-Gontier-sur-Mayenne,F
2019,53062,53062,Château-Gontier,Château-Gontier-sur-Mayenne,F
2019,53215,53062,Saint-Fort,Château-Gontier-sur-Mayenne,F
2019,53065,53097,Châtres-la-Forêt,Évron,F
2019,53097,53097,Évron,Évron,F
2019,53207,53097,Saint-Christophe-du-Luat,Évron,F
2019,53104,53104,Gennes-sur-Glaize,Gennes-Longuefuye,F
2019,53138,53104,Longuefuye,Gennes-Longuefuye,F
2019,53136,53136,Loigné-sur-Mayenne,La Roche-Neuville,F
2019,53254,53136,Saint-Sulpice,La Roche-Neuville,F
2019,53092,53161,Deux-Évailles,Montsûrs,F
2019,53159,53161,Montourtier,Montsûrs,F
2019,53161,53161,Montsûrs-Saint-Céneré,Montsûrs,F
2019,53244,53161,Saint-Ouën-des-Vallons,Montsûrs,F
2019,54506,54557,Sexey-les-Bois,Bois-de-Haye,F
2019,54557,54557,Velaine-en-Haye,Bois-de-Haye,F
2019,55030,55150,Baudignécourt,Demange-Baudignécourt,F
2019,55150,55150,Demange-aux-Eaux,Demange-Baudignécourt,F
2019,55164,55537,Douaumont,Douaumont-Vaux,F
